key,district_lbl,priority,gi_z,gi_p,hotspot,lisa_quadrant,lisa_p
03020,Sants-Montjuic,0.0033601737455692835,11.613883362201468,0.0,hot,HH,0.001
03025,Sants-Montjuic,0.05227278418623923,10.788788593506263,0.0,hot,HH,0.003
03032,Sants-Montjuic,0.0,10.123679934731578,0.0,hot,LH,0.001
03045,Sants-Montjuic,0.0,10.060074016835598,0.0,hot,LH,0.001
03006,Sants-Montjuic,0.0003892884217427828,9.793761212292376,0.0,hot,LH,0.004
02150,Eixample,0.0020167302959730273,8.650758620808537,0.0,hot,HH,0.001
03053,Sants-Montjuic,0.0,8.643454792399776,0.0,hot,LH,0.005
03046,Sants-Montjuic,0.00021740961565167111,8.156411020870983,4.440892098500626e-16,hot,LH,0.004
10056,Sant Marti,0.009242754340793557,8.1384065368202,4.440892098500626e-16,hot,HH,0.001
03038,Sants-Montjuic,0.0004666907979957338,7.865179454213368,3.552713678800501e-15,hot,LH,0.004
03023,Sants-Montjuic,0.00030790209965328284,7.843320130728128,4.440892098500626e-15,hot,LH,0.002
02149,Eixample,0.007456381484440984,7.373842178718954,1.6564527527407336e-13,hot,HH,0.003
03004,Sants-Montjuic,0.0010077960128670068,7.350768674841902,1.971756091734278e-13,hot,LH,0.001
03013,Sants-Montjuic,0.0,7.219480252383701,5.218048215738236e-13,hot,LH,0.005
03054,Sants-Montjuic,0.0017146618312946914,7.21943905739705,5.220268661787486e-13,hot,LH,0.004
03005,Sants-Montjuic,0.0012579308978903298,7.210067197933843,5.591083152012288e-13,hot,LH,0.008
02154,Eixample,0.00031643912644588773,6.959864604199201,3.4061642395499803e-12,hot,LH,0.003
03022,Sants-Montjuic,0.0027290028980360283,6.859820726995382,6.894707027527147e-12,hot,HH,0.002
10086,Sant Marti,0.0034933513635339196,6.812255018613879,9.60809209971103e-12,hot,HH,0.007
10052,Sant Marti,0.02506897917648425,6.786799008836764,1.1464829086094142e-11,hot,HH,0.012
03047,Sants-Montjuic,0.00014825969863157152,6.786758890781129,1.1468159755168017e-11,hot,LH,0.002
03011,Sants-Montjuic,0.00015167450934861347,6.64781059531403,2.974842594483107e-11,hot,LH,0.005
03008,Sants-Montjuic,0.0,6.591167255590825,4.363820416131148e-11,hot,LH,0.009
03039,Sants-Montjuic,0.0028499441109312643,6.581833849459814,4.6468162651081e-11,hot,HH,0.005
03007,Sants-Montjuic,0.0,6.545916195526091,5.913181055916539e-11,hot,LH,0.01
03042,Sants-Montjuic,0.004215014695068785,6.476312135488983,9.399148126476575e-11,hot,HH,0.004
10051,Sant Marti,0.007947971943915147,6.22027241141381,4.962923405571473e-10,hot,HH,0.009
02079,Eixample,0.008719861449746506,6.169759901277884,6.839377952871928e-10,hot,HH,0.009
10043,Sant Marti,0.022804105968406173,6.1127908763490115,9.79036407500189e-10,hot,HH,0.008
10090,Sant Marti,0.003894307055226596,6.103691568927237,1.0364620273151104e-09,hot,HH,0.007
10093,Sant Marti,0.00475256281544314,6.090533429617989,1.125350923558699e-09,hot,HH,0.007
02091,Eixample,0.0150251671549846,5.934042187658234,2.955658384706794e-09,hot,HH,0.013
10085,Sant Marti,0.0012677484787018255,5.885231758226329,3.974965911979211e-09,hot,LH,0.006
03024,Sants-Montjuic,0.10767410412440838,5.800264347594997,6.621045933741243e-09,hot,HH,0.044
10094,Sant Marti,0.012822187391152907,5.650594777350257,1.5989361834556348e-08,hot,HH,0.008
10053,Sant Marti,0.008953633700084004,5.629884469402001,1.803303706360282e-08,hot,HH,0.008
10087,Sant Marti,0.0022251760334924633,5.580957980760887,2.3919743075140332e-08,hot,HH,0.009
10054,Sant Marti,0.0027698383428606554,5.435937046774123,5.4509199376440165e-08,hot,HH,0.004
10089,Sant Marti,0.07115327264076418,5.364152910970853,8.13299854129923e-08,hot,ns,0.05
10084,Sant Marti,0.003532906254339655,5.350767750340337,8.758186464952189e-08,hot,HH,0.009
02081,Eixample,0.02020913439101404,5.046902081779435,4.490313312288663e-07,hot,HH,0.008
02078,Eixample,0.006470924025014627,4.99826699434727,5.784785179763219e-07,hot,HH,0.015
03026,Sants-Montjuic,0.001429098285082058,4.923576853060212,8.497648158467541e-07,hot,LH,0.004
10055,Sant Marti,0.029675843401333595,4.91130455280912,9.047243871851407e-07,hot,HH,0.015
10088,Sant Marti,0.00052417344506594,4.9045382762516185,9.364735986672201e-07,hot,LH,0.009
10237,Sant Marti,0.00032440701811898567,4.645397834649523,3.394217175545222e-06,hot,LH,0.013
10101,Sant Marti,0.007694706815734537,4.555245199450495,5.232450653869236e-06,hot,HH,0.014
02076,Eixample,0.007603645196613417,4.469817880865431,7.82862280201968e-06,hot,HH,0.01
02075,Eixample,0.004531738389074428,4.443127935561512,8.866041038446681e-06,hot,HH,0.013
01001,Ciutat Vella,0.005496137849079026,4.403329172409977,1.066022299411884e-05,hot,HH,0.01
04053,Les Corts,0.00719842099152444,4.364564689970954,1.2737615245672629e-05,hot,HH,0.013
02164,Eixample,0.0056811067629187985,4.350765047397731,1.3566335853143485e-05,hot,HH,0.013
02077,Eixample,0.03229471865374502,4.197855413416849,2.694545688219918e-05,hot,HH,0.027
02072,Eixample,0.0046168240894407225,4.142791479332823,3.431038802714781e-05,hot,HH,0.016
10058,Sant Marti,0.0016462233331739754,4.095376049696995,4.2148368291972105e-05,hot,LH,0.018
04055,Les Corts,0.019121517177636178,3.9327138440491027,8.399220262500506e-05,hot,HH,0.02
10050,Sant Marti,0.002135679535949989,3.8684122707407798,0.00010954633552140436,hot,HH,0.011
02090,Eixample,0.005129330264556769,3.776560957702844,0.00015900865730311686,hot,HH,0.014
02013,Eixample,0.003564350969692417,3.711227443425728,0.00020625667291729322,hot,HH,0.018
02083,Eixample,0.015057181005456867,3.622575591040872,0.0002916841834426087,hot,HH,0.017
02088,Eixample,0.007028818725911357,3.617543716002148,0.0002974121090097981,hot,HH,0.014
02084,Eixample,0.00863093408732354,3.6083277225167927,0.0003081770507948889,hot,HH,0.018
10047,Sant Marti,0.007977851537689266,3.550631548908325,0.000384308022760127,hot,HH,0.021
03031,Sants-Montjuic,0.0,3.497584330013068,0.00046949225484405055,hot,LH,0.015
10042,Sant Marti,0.03827376765172573,3.468896465604993,0.0005226008085295053,hot,HH,0.043
02080,Eixample,0.009455041740369664,3.457611009194106,0.0005449876621987926,hot,HH,0.013
01036,Ciutat Vella,0.0006658880898231812,3.4489413552064794,0.0005627889148178689,hot,LH,0.015
01043,Ciutat Vella,0.02989097647650724,3.314423376218702,0.0009183234497984749,hot,HH,0.041
02014,Eixample,0.0017085436287599912,3.256798211296717,0.0011267650317154931,hot,LH,0.015
02089,Eixample,0.007444287363151461,3.157241556929051,0.0015926934945396098,hot,HH,0.015
02082,Eixample,0.003030075376255227,3.0906644767317384,0.0019970916281641937,hot,HH,0.032
10066,Sant Marti,0.002629404252122305,3.0171590665750276,0.002551558818876476,hot,HH,0.014
01030,Ciutat Vella,0.00838592141837578,2.9997173597736415,0.002702302362925124,hot,HH,0.017
01021,Ciutat Vella,0.0044879149848723885,2.960794026089168,0.003068470750354102,hot,HH,0.019
10048,Sant Marti,0.006044641820503889,2.9329250602531713,0.0033578493084016614,hot,HH,0.025
04056,Les Corts,0.01735862114496327,2.8938212765405593,0.003805847201678425,hot,HH,0.035
10097,Sant Marti,0.0019761794187081543,2.804477589010849,0.005039819113222155,hot,HH,0.027
03030,Sants-Montjuic,0.0028266095710314776,2.790505665904368,0.005262577912340527,hot,HH,0.022
10234,Sant Marti,0.0,2.7276269078211337,0.006379171394710337,hot,LH,0.012
01055,Ciutat Vella,0.00978200986652643,2.69937621995774,0.006946959301668665,hot,HH,0.028
01052,Ciutat Vella,0.004468706674589027,2.683166984849045,0.007292856632099998,hot,HH,0.032
10059,Sant Marti,0.003540874146012753,2.663767873585485,0.007727086273549011,hot,HH,0.031
04052,Les Corts,0.012197561597493986,2.6371971071952944,0.008359424259701154,hot,HH,0.036
01022,Ciutat Vella,0.002537773497881679,2.6260744607993995,0.008637591986679904,hot,HH,0.018
10098,Sant Marti,0.004653817872208677,2.6078280993768064,0.00911187002967484,hot,HH,0.026
04054,Les Corts,0.0009672451356021336,2.5307478012762386,0.011381965452753828,hot,LH,0.016
02074,Eixample,0.0064283811748314795,2.519863360318284,0.011740039809604585,hot,HH,0.024
01044,Ciutat Vella,0.0008387628823734301,2.5088446554208,0.012112673951114594,hot,LH,0.024
10067,Sant Marti,0.0014073288667609154,2.4789053709870617,0.013178626439402485,hot,LH,0.026
10037,Sant Marti,0.00019805902158843335,2.412385766291618,0.015848502946270493,hot,LH,0.018
02092,Eixample,0.006988267848646483,2.3187598603795148,0.02040806076121804,hot,HH,0.03
01032,Ciutat Vella,0.00747317097046644,2.2972030856398016,0.02160718719564514,hot,HH,0.032
01042,Ciutat Vella,0.001701287155986277,2.2966557798397687,0.02163841391090804,hot,LH,0.022
02073,Eixample,0.01187215859291586,2.2773806745976417,0.022763503118216732,hot,ns,0.05
09010,Sant Andreu,0.00044819390661175653,2.263544352912484,0.023602153739503473,hot,LH,0.035
02022,Eixample,0.0022270257226308615,2.1807865321887436,0.029199209169359808,hot,HH,0.029
02007,Eixample,0.002394920582885424,2.0163474633711527,0.04376365502370061,hot,HH,0.034
01026,Ciutat Vella,0.003367003367003367,1.9777373482797018,0.04795834459907278,hot,HH,0.035
02098,Eixample,0.0032952923419454863,1.9712613368854146,0.04869399128700458,hot,HH,0.036
10041,Sant Marti,0.0013506999223699696,1.9608609887521649,0.04989524118148081,hot,LH,0.034
02144,Eixample,0.0053014936382076334,1.9369487463214583,0.05275160888391239,ns,HH,0.043
01046,Ciutat Vella,0.00016533375221678128,1.9337087317580448,0.053148949658919475,ns,LH,0.024
02006,Eixample,0.004714715329995925,1.9315990770824385,0.053409009860736045,ns,HH,0.048
10096,Sant Marti,0.00038715416504463157,1.9262568243982399,0.05407231362870135,ns,LH,0.043
02068,Eixample,0.005486462552047407,1.905944899145242,0.05665735491083268,ns,HH,0.046
05006,Sarria-Sant Gervasi,0.003884347190635223,1.8680385989708879,0.061756690940315107,ns,HH,0.044
02069,Eixample,0.0035058723361630732,1.794556101899694,0.07272445255671056,ns,HH,0.035
01045,Ciutat Vella,0.001663439670539062,1.736140919444099,0.08253892064151058,ns,LH,0.03
02087,Eixample,0.0015753660107953548,1.708910390382885,0.08746754955681535,ns,LH,0.042
01023,Ciutat Vella,0.0,1.6927792879188859,0.09049748654962286,ns,LH,0.047
10137,Sant Marti,0.003233256613919224,1.6780791761887985,0.09333164334590305,ns,HH,0.044
10236,Sant Marti,0.0011994522643609864,1.6698670019972546,0.09494568030832351,ns,LH,0.026
02065,Eixample,0.005951019093344989,1.60835828025686,0.10775673328088198,ns,ns,0.059
10044,Sant Marti,0.0009857420269861108,1.589112181482306,0.11203506809143504,ns,LH,0.042
09009,Sant Andreu,0.012715901407584978,1.5809019191893112,0.11390046544925259,ns,ns,0.081
02085,Eixample,0.005596021062552503,1.571113924835388,0.11615618870112532,ns,ns,0.053
02163,Eixample,0.005132745075273812,1.569330869220484,0.11657086303004971,ns,ns,0.073
02145,Eixample,0.0042172912355468144,1.5475289713761131,0.12173574399989029,ns,ns,0.055
02063,Eixample,0.0022036911827310744,1.542820442619146,0.12287434803900155,ns,HH,0.026
09013,Sant Andreu,0.0008030496536243662,1.5378894200102495,0.12407565460939551,ns,LH,0.049
02062,Eixample,0.005448757350380068,1.5322143980150973,0.12546953669959704,ns,ns,0.054
02070,Eixample,0.0013972267183896664,1.514034181935888,0.13001717024195858,ns,LH,0.045
10057,Sant Marti,0.0036798853989523364,1.5091753852117138,0.1312539687840637,ns,ns,0.053
02146,Eixample,0.00210850333399353,1.507609453322704,0.13165451185930932,ns,ns,0.061
09014,Sant Andreu,0.012877251213965211,1.4814685490054507,0.13848175983477162,ns,ns,0.311
05017,Sarria-Sant Gervasi,0.0009072013804941459,1.4750538181258797,0.1401980750250793,ns,ns,0.053
02165,Eixample,0.002791607761181798,1.468202985900204,0.14204909345047456,ns,HH,0.044
10095,Sant Marti,0.0013077302208471919,1.4646122749401094,0.1430267310971547,ns,LH,0.039
02094,Eixample,0.005251978882810526,1.4603799235230597,0.14418568733652792,ns,ns,0.073
09015,Sant Andreu,0.008259573421845226,1.4568660978048065,0.1451533459518437,ns,ns,0.086
10235,Sant Marti,0.001417146447572411,1.4316596994729531,0.15224123526714606,ns,LH,0.045
02160,Eixample,0.00849007314524556,1.4124056990945077,0.15783053936037095,ns,ns,0.088
02102,Eixample,0.0012509589926763692,1.3866923911502622,0.16553558174703098,ns,LH,0.033
02064,Eixample,0.0017557818436790714,1.3858096566006386,0.16580503293649596,ns,HH,0.036
02061,Eixample,0.0044605964991360535,1.3799703629176459,0.16759577017274152,ns,ns,0.059
02012,Eixample,0.0011581899681967296,1.369647916628119,0.17079683428375803,ns,ns,0.055
10138,Sant Marti,0.00985386317536419,1.3547559777487186,0.17549531654078265,ns,ns,0.093
02017,Eixample,0.004864397866426264,1.3532770145901436,0.1759671494608792,ns,ns,0.07
02101,Eixample,0.007637224168664331,1.318029850951945,0.18749365532273643,ns,ns,0.109
10069,Sant Marti,0.00665802719555255,1.3144120772915049,0.1887075683629822,ns,ns,0.089
10136,Sant Marti,0.0030038951607579056,1.278141274628609,0.20119961794542052,ns,HH,0.046
02172,Eixample,0.003498046728269852,1.2714579558537582,0.2035657757686784,ns,ns,0.052
02093,Eixample,0.0027290028980360287,1.2623659214361589,0.2068171459207062,ns,ns,0.059
02008,Eixample,0.0059111796349794994,1.2443617548003285,0.21336645207658433,ns,ns,0.08
02057,Eixample,0.0016120752260035559,1.2424790416301663,0.21405986853981163,ns,LH,0.049
06044,Gracia,0.006106535264750274,1.2221243758415472,0.221660596379059,ns,ns,0.076
02095,Eixample,0.003764828815538755,1.221745339072785,0.22180394498507638,ns,ns,0.072
10075,Sant Marti,0.0011126591586361702,1.2215499727194588,0.2218778568731108,ns,LH,0.037
02016,Eixample,0.005672000601006686,1.1987354779493105,0.23063081820578635,ns,ns,0.081
02018,Eixample,0.002957510648518086,1.1840986243701734,0.2363740246182453,ns,ns,0.065
02066,Eixample,0.002238835276360631,1.1780191862672957,0.23878895741912043,ns,ns,0.066
02019,Eixample,0.0028046978689304585,1.1631700764221993,0.24476050472569733,ns,ns,0.065
05005,Sarria-Sant Gervasi,0.0034371492704826038,1.1389251439350612,0.2547343772882007,ns,ns,0.071
10076,Sant Marti,0.008919627876693462,1.1375738765910186,0.255298460004282,ns,ns,0.176
01002,Ciutat Vella,0.0006503791578166155,1.123312243994158,0.26130490550314023,ns,ns,0.063
02169,Eixample,0.006236724923337498,1.1218706531256315,0.26191744011027573,ns,ns,0.087
02104,Eixample,0.0007657713032966583,1.1023748920285539,0.2702987224718707,ns,ns,0.06
02161,Eixample,0.000335505152949372,1.1020659296286681,0.2704330100112802,ns,ns,0.063
10046,Sant Marti,0.0005019771754051673,1.0961982659705372,0.27299201831564135,ns,LH,0.048
09011,Sant Andreu,0.004203631992678646,1.0782240265706537,0.28093379209051217,ns,ns,0.064
05067,Sarria-Sant Gervasi,0.0014410501225917045,1.064805064202423,0.28696415297470335,ns,ns,0.057
02001,Eixample,0.0015868909969653717,1.0585231051673416,0.2898170227379482,ns,ns,0.07
02020,Eixample,0.004760815274675992,1.0498512840479433,0.2937864923730251,ns,ns,0.093
02159,Eixample,0.008773075583420411,1.0466212952871283,0.29527427625971003,ns,ns,0.266
09008,Sant Andreu,0.004609425332887131,1.0425198591931601,0.29717072308802894,ns,ns,0.091
02056,Eixample,0.006784802043422732,1.0392910828094146,0.29866938075794813,ns,ns,0.144
02103,Eixample,0.006433503390907043,1.0233399636598655,0.3061471346143749,ns,ns,0.127
02067,Eixample,0.0043618515559015894,1.0216212321948934,0.3069602045631685,ns,ns,0.073
02005,Eixample,0.004678290682347478,1.0137129820079511,0.31071972765397327,ns,ns,0.109
04049,Les Corts,0.007683324113344397,0.9690170340088351,0.33253669032025224,ns,ns,0.284
02162,Eixample,0.0005421012013304103,0.9554529721361249,0.339348676707631,ns,ns,0.072
02152,Eixample,0.0013972267183896664,0.9487118575722756,0.3427671815835871,ns,ns,0.065
10139,Sant Marti,0.003888331136471772,0.9480950167109031,0.3430810849453292,ns,ns,0.098
02053,Eixample,0.0028130926119431868,0.9378303992521296,0.3483315760171841,ns,ns,0.097
02015,Eixample,0.0027041032365575975,0.9314403134538509,0.35162584571141187,ns,ns,0.083
02170,Eixample,0.0045587723072510085,0.9252237141478331,0.35484955059389645,ns,ns,0.104
02060,Eixample,0.008191277207504387,0.9165649047371474,0.35937068184693244,ns,ns,0.399
02147,Eixample,0.0027409547355456755,0.9147077888068357,0.36034505432600805,ns,ns,0.1
10143,Sant Marti,0.0003073329645337759,0.9123822341118084,0.36156753844928136,ns,LH,0.043
02004,Eixample,0.0004194525830766534,0.8870073820240931,0.37507492610328197,ns,ns,0.078
10091,Sant Marti,0.0038484916781062824,0.8841610001257099,0.3766093079177877,ns,ns,0.082
01012,Ciutat Vella,0.0005899085513689976,0.8831248743228255,0.37716880597987834,ns,ns,0.07
02071,Eixample,0.0029361680815365734,0.8820789192807968,0.3777341312393634,ns,ns,0.074
01009,Ciutat Vella,0.0016244539148528331,0.8776665385915069,0.38012470842544754,ns,ns,0.062
04047,Les Corts,0.007837559730730793,0.876714963283977,0.3806414772680726,ns,ns,0.401
10061,Sant Marti,0.005019771754051674,0.8702737696918017,0.38415080993786965,ns,ns,0.149
05003,Sarria-Sant Gervasi,7.768694381270446e-05,0.8528063245263335,0.3937667160725007,ns,ns,0.05
02086,Eixample,0.003818896651891919,0.839879024227118,0.4009762195856399,ns,ns,0.154
09007,Sant Andreu,0.0003352205853896185,0.8247205406383805,0.4095302673151662,ns,ns,0.066
02117,Eixample,0.000530433931380517,0.8230110900516837,0.41050168688035327,ns,ns,0.076
10080,Sant Marti,0.005005543376063999,0.8083901997485357,0.41886599186107887,ns,ns,0.259
10092,Sant Marti,0.0008070335994609151,0.8056631243343619,0.42043711742279477,ns,ns,0.074
02099,Eixample,0.003418367811538873,0.7940098194490564,0.4271897148771395,ns,ns,0.132
02166,Eixample,0.006492124308216263,0.7898926332532551,0.42959047397814487,ns,ns,0.389
01016,Ciutat Vella,0.004831957164614366,0.7686234089250945,0.44211690474223775,ns,ns,0.247
10081,Sant Marti,0.004820574462224225,0.7520154967574141,0.4520417395429446,ns,ns,0.28
02168,Eixample,0.006449296890473361,0.7411622715457916,0.45859505622008623,ns,ns,0.415
02105,Eixample,0.003478269282866984,0.7396928395820171,0.45948639386845525,ns,ns,0.224
10064,Sant Marti,0.008153429722057173,0.738417314536615,0.4602608961349657,ns,ns,0.611
05068,Sarria-Sant Gervasi,0.00041532635346022776,0.7270407651618309,0.4672009836962796,ns,ns,0.116
02096,Eixample,0.002693147385507088,0.7197771547570208,0.47166221294312116,ns,ns,0.186
05029,Sarria-Sant Gervasi,0.004161515993835128,0.7166456345176159,0.4735927789581509,ns,ns,0.271
10121,Sant Marti,0.002464355067465277,0.7135869067587454,0.4754826562103809,ns,ns,0.128
02002,Eixample,0.00707591465705056,0.7040383956186511,0.481408862802962,ns,ns,0.615
02143,Eixample,0.0016652893596774598,0.699565978408619,0.48419839551448196,ns,ns,0.122
02171,Eixample,0.003961180431768667,0.6979914437015826,0.4851825450322833,ns,ns,0.301
10100,Sant Marti,0.00758301404853129,0.6775907608248234,0.498031205780777,ns,ns,0.622
02142,Eixample,0.0050381263616557734,0.6286581937661808,0.5295728532683253,ns,ns,0.503
10074,Sant Marti,0.002979422350619105,0.6267498423513104,0.5308232265399375,ns,ns,0.285
10135,Sant Marti,0.0035765873747618166,0.6160661943838902,0.5378508325626559,ns,ns,0.382
10065,Sant Marti,0.0013960884481506524,0.6152226287544155,0.5384077056219854,ns,ns,0.2
10106,Sant Marti,0.0003687995574405311,0.6086012276331221,0.5427887905665165,ns,ns,0.133
02052,Eixample,0.002758313356690639,0.6044155841425443,0.5455673772633611,ns,ns,0.323
10062,Sant Marti,0.001346573692753544,0.603570009549158,0.5461295568609756,ns,ns,0.108
04019,Les Corts,0.0019094483259459595,0.581878466116035,0.5606485461672714,ns,ns,0.297
01011,Ciutat Vella,0.003431884770627164,0.5800420410085902,0.5618862673729543,ns,ns,0.412
02058,Eixample,0.00221877326339801,0.5789639518718747,0.5626134969313674,ns,ns,0.282
04050,Les Corts,0.001125180131265324,0.5782965280351782,0.5630639380828386,ns,ns,0.238
10107,Sant Marti,0.0013095799099855897,0.5668779640007708,0.57079709651882,ns,ns,0.245
10082,Sant Marti,0.0019502837707705864,0.5470813342502452,0.5843228553313284,ns,ns,0.095
03029,Sants-Montjuic,0.0014436112306294862,0.5363471936226791,0.5917186197332802,ns,ns,0.073
01007,Ciutat Vella,0.0018619255434671256,0.5303973721772649,0.595836447592972,ns,ns,0.315
04051,Les Corts,0.00026635523592927245,0.5296609725003447,0.596347011686374,ns,ns,0.068
10140,Sant Marti,0.002235562749423466,0.5291585195909339,0.5966954890321383,ns,ns,0.361
02021,Eixample,0.0035403050108932456,0.5267779410410407,0.5983478031438185,ns,ns,0.458
02100,Eixample,0.00205030926802394,0.5172516003778908,0.6049805355649933,ns,ns,0.333
10045,Sant Marti,0.0015807727944306712,0.5164688956315129,0.6055269577532776,ns,ns,0.283
10099,Sant Marti,0.0006658880898231811,0.5138530139791453,0.607354759888189,ns,ns,0.192
02158,Eixample,0.0011768291433605835,0.5137670952993325,0.6074148358340605,ns,ns,0.327
04043,Les Corts,0.002585580847920266,0.508703640647713,0.6109599701402912,ns,ns,0.394
01031,Ciutat Vella,0.001175833156901446,0.508550957310442,0.6110670124171853,ns,ns,0.142
01003,Ciutat Vella,0.0017483830871254805,0.4986211676647683,0.6180462900039485,ns,ns,0.338
02059,Eixample,0.0020232753498473583,0.4981538111953664,0.6183756350192362,ns,ns,0.313
02111,Eixample,0.0041592394533571005,0.4924721660778909,0.6223855938639273,ns,ns,0.586
02109,Eixample,0.0020986857531820344,0.4890330345216413,0.624818309552885,ns,ns,0.388
02106,Eixample,0.002968466499568595,0.4843265072967119,0.6281541666928043,ns,ns,0.462
02010,Eixample,0.0012597805870287278,0.4604281323624991,0.6452089456722085,ns,ns,0.291
05030,Sarria-Sant Gervasi,0.0006543631036531644,0.45936730023592814,0.6459704261685553,ns,ns,0.138
10109,Sant Marti,0.0030775981587340615,0.458826810559459,0.6463585401726857,ns,ns,0.49
01020,Ciutat Vella,0.003011863052431004,0.4559473046084039,0.6484278717561376,ns,ns,0.502
03027,Sants-Montjuic,0.0018585107327500838,0.45475328884205657,0.6492867388193666,ns,ns,0.356
05028,Sarria-Sant Gervasi,0.0010153370532004745,0.44920778117634297,0.653281774842124,ns,ns,0.306
10120,Sant Marti,0.00767620992435056,0.43704825898487704,0.6620763498736815,ns,ns,0.9
02107,Eixample,0.0041084441439411005,0.4255927550783941,0.6704046203761258,ns,ns,0.653
04018,Les Corts,0.001264618235544537,0.4205996988529949,0.674047413678786,ns,ns,0.417
10035,Sant Marti,0.0014777593377999058,0.4158820005871813,0.6774963511461476,ns,ns,0.461
10118,Sant Marti,0.0007290620880884573,0.4097822883524054,0.6819656599514574,ns,ns,0.097
01004,Ciutat Vella,0.004994160673673858,0.40340780186152575,0.6866482482213043,ns,ns,0.741
06068,Gracia,0.002613753036335862,0.39919706738147176,0.6897480039117385,ns,ns,0.539
02108,Eixample,0.002689163439670539,0.3984658563684085,0.6902868216914888,ns,ns,0.553
01015,Ciutat Vella,0.0010659900788365967,0.3820953357095207,0.7023906513903095,ns,ns,0.452
10119,Sant Marti,0.0005395400932926289,0.37412494370917876,0.7083113616383083,ns,ns,0.333
01029,Ciutat Vella,0.0016327063740856846,0.36829352143631555,0.712654382715791,ns,ns,0.507
02054,Eixample,0.0010782264839059971,0.36618033691193935,0.7142305136503335,ns,ns,0.492
02173,Eixample,0.001908025488147192,0.3543856876400618,0.7230498591068262,ns,ns,0.544
02110,Eixample,0.007721171598791612,0.35269000176756526,0.7243208557387109,ns,ns,0.973
02003,Eixample,0.0008756143813615078,0.34133564816665424,0.7328509142393289,ns,ns,0.447
10104,Sant Marti,0.0017506596276035086,0.33990164885283747,0.7339305948898258,ns,ns,0.549
05027,Sarria-Sant Gervasi,0.0036379116838886954,0.339670311670113,0.734104821655359,ns,ns,0.729
01006,Ciutat Vella,0.0,0.33662729265542096,0.7363978792450641,ns,ns,0.271
10122,Sant Marti,0.004542267388785306,0.3353600023221098,0.7373535362112633,ns,ns,0.798
02055,Eixample,0.003976120228655725,0.3320246481561531,0.7398706472278778,ns,ns,0.772
10070,Sant Marti,0.0015656907137637363,0.3259365876638951,0.7444723329766445,ns,ns,0.509
05032,Sarria-Sant Gervasi,0.0016163437393998583,0.3217879418641607,0.7476133498416166,ns,ns,0.567
05061,Sarria-Sant Gervasi,0.002057281173237901,0.3178764191575885,0.7505786803625933,ns,ns,0.611
10063,Sant Marti,0.0008181317342913015,0.3151959434692149,0.7526128853548568,ns,ns,0.452
05065,Sarria-Sant Gervasi,0.0018774344754736913,0.3147885397326318,0.752922213682105,ns,ns,0.608
10105,Sant Marti,0.0003921340973403177,0.3100213363135509,0.7565447311521709,ns,ns,0.477
02009,Eixample,0.0027318485736335632,0.3075925254218972,0.7583924084901379,ns,ns,0.688
10060,Sant Marti,0.0016322795227460545,0.3075794170686266,0.7584023842063781,ns,ns,0.592
10073,Sant Marti,0.0004018093943719366,0.30677910324626173,0.7590115149941834,ns,ns,0.4
01005,Ciutat Vella,0.004676583276988957,0.303448125884552,0.7615483743252776,ns,ns,0.872
10079,Sant Marti,0.0,0.30028790443131836,0.7639575586244634,ns,ns,0.407
07055,Horta-Guinardo,0.0024690504322012097,0.29852213259521576,0.7653046863864787,ns,ns,0.676
10103,Sant Marti,0.002020429674249823,0.292296045584211,0.7700602820328282,ns,ns,0.66
02151,Eixample,0.002572206172611852,0.28192523913143036,0.7780008361587367,ns,ns,0.693
03015,Sants-Montjuic,0.002171819616038683,0.27676975863019987,0.7819569035055884,ns,ns,0.693
01008,Ciutat Vella,0.0022580435866439924,0.27441727095968693,0.7837639719586071,ns,ns,0.689
02148,Eixample,0.004803500408639016,0.2729499434622218,0.7848916942454669,ns,ns,0.914
01018,Ciutat Vella,0.00012492515873178484,0.26789834617660857,0.78877756674513,ns,ns,0.477
04024,Les Corts,0.0009212874747019441,0.26287687901148704,0.7926454776105829,ns,ns,0.608
05007,Sarria-Sant Gervasi,0.002660991251254943,0.2592356305998307,0.7954534412623597,ns,ns,0.748
01010,Ciutat Vella,0.0010864789431388484,0.2524754735911705,0.8006735694154863,ns,ns,0.594
10131,Sant Marti,0.00028342928951448224,0.23713056265365184,0.8125555028709095,ns,ns,0.59
02051,Eixample,0.001144388441548685,0.2349729519197302,0.8142297267730596,ns,ns,0.622
10132,Sant Marti,0.002435186892590544,0.23285464589721394,0.8158742777115857,ns,ns,0.765
10049,Sant Marti,0.000522466039707419,0.22686495300596124,0.8205287549733913,ns,ns,0.511
02167,Eixample,0.001481031864737071,0.22397203615211453,0.8227790624263451,ns,ns,0.67
02113,Eixample,0.0012831151269285146,0.22240878216673468,0.8239956758396902,ns,ns,0.657
02097,Eixample,0.0012114041018706334,0.21781326567685064,0.8275746081933164,ns,ns,0.671
02024,Eixample,0.004329126286529937,0.21346731282410455,0.8309624821158703,ns,ns,0.923
02118,Eixample,0.0010783687676858738,0.21192799905738585,0.8321632066076434,ns,ns,0.697
10083,Sant Marti,0.0023121114229971563,0.20737095215858234,0.835720166341408,ns,ns,0.785
08020,Nou Barris,0.0011268875366238448,0.2001913409638177,0.8413309390140735,ns,ns,0.631
01054,Ciutat Vella,0.00027147745200483536,0.19460339576649036,0.8457034444478495,ns,ns,0.528
